Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Season
178.0,Stanley Johnson,23.0,TOR,PF,3.0,0.0,20.0,22.9,0.568,0.455,0.091,5.3,16.5,10.8,54.6,0.0,0.0,8.0,27.4,0.1,0.0,0.1,0.249,2.4,0.7,3.2,0.0,,2019-20
179.0,Mike Muscala,28.0,OKC,C,2.0,0.0,20.0,6.7,0.75,0.5,0.0,0.0,20.2,10.5,7.1,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.116,-2.4,0.8,-1.6,0.0,,2019-20
180.0,Lance Thomas,31.0,BRK,PF,3.0,0.0,17.0,1.5,0.296,0.4,0.8,5.5,12.8,8.9,0.0,0.0,5.6,0.0,16.4,0.0,0.0,-0.1,-0.146,-8.1,-3.7,-11.8,0.0,,2019-20
181.0,Talen Horton-Tucker,19.0,LAL,SG,2.0,0.0,17.0,25.3,0.583,0.417,0.0,0.0,34.5,17.3,0.0,5.8,0.0,0.0,30.7,0.0,0.0,0.1,0.19,-2.4,7.0,4.7,0.0,,2019-20
182.0,Rodney McGruder,28.0,LAC,SG,5.0,0.0,16.0,25.8,0.8,0.6,0.0,6.9,21.2,13.9,19.0,0.0,0.0,0.0,13.7,0.1,0.0,0.1,0.304,9.3,2.5,11.8,0.1,,2019-20
183.0,Justin Jackson,24.0,DAL,PF,3.0,0.0,16.0,-4.0,0.258,0.5,0.667,0.0,20.7,10.2,0.0,0.0,0.0,0.0,20.9,-0.1,0.0,-0.1,-0.272,-9.3,-6.9,-16.2,-0.1,,2019-20
184.0,Miye Oni,22.0,UTA,SF,2.0,0.0,14.0,22.3,0.583,0.667,0.0,17.1,16.4,16.7,0.0,3.7,6.9,14.3,23.4,0.0,0.0,0.0,0.113,-0.8,2.7,1.8,0.0,,2019-20
185.0,Jarrell Brantley,23.0,UTA,PF,2.0,0.0,13.0,-5.3,0.085,0.6,0.4,27.6,8.8,18.0,18.8,0.0,7.5,14.5,24.8,-0.1,0.0,-0.1,-0.287,-16.9,-4.8,-21.7,-0.1,,2019-20
186.0,Michael Frazier,25.0,HOU,SG,4.0,0.0,12.0,7.7,0.375,0.5,0.0,8.9,29.3,18.6,24.2,0.0,0.0,20.0,18.7,0.0,0.0,0.0,-0.021,-0.5,0.3,-0.2,0.0,,2019-20
187.0,Rayjon Tucker,22.0,UTA,SG,2.0,0.0,11.0,1.6,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,25.5,0.0,0.0,0.0,-0.181,-8.1,-5.1,-13.2,0.0,,2019-20
188.0,Patrick Patterson,30.0,LAC,PF,2.0,0.0,10.0,53.4,1.5,1.0,0.0,0.0,11.3,5.6,73.3,0.0,0.0,0.0,13.1,0.2,0.0,0.2,0.906,28.1,11.3,39.4,0.1,,2019-20
189.0,Antonius Cleveland,25.0,DAL,SG,2.0,0.0,9.0,13.0,0.4,0.0,0.0,12.0,0.0,6.1,0.0,5.2,0.0,0.0,23.9,0.0,0.0,0.0,-0.05,-3.4,-3.1,-6.5,0.0,,2019-20
190.0,Josh Reaves,22.0,DAL,SF,2.0,0.0,9.0,12.6,0.515,0.333,0.667,0.0,24.6,12.1,14.8,0.0,9.8,20.5,23.3,0.0,0.0,0.0,-0.038,-3.1,-0.8,-3.9,0.0,,2019-20
191.0,Paul Watson,25.0,TOR,SF,2.0,0.0,9.0,13.9,0.5,0.0,0.0,0.0,0.0,0.0,16.1,5.4,0.0,0.0,9.8,0.0,0.0,0.0,0.151,-1.2,1.7,0.5,0.0,,2019-20
192.0,Chris Clemons,22.0,HOU,SG,2.0,0.0,8.0,22.8,0.595,1.0,0.4,0.0,29.3,13.9,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0,0.121,11.0,0.6,11.6,0.0,,2019-20
193.0,Amir Coffey,22.0,LAC,SG,3.0,0.0,7.0,21.4,0.258,0.333,0.667,0.0,0.0,0.0,67.6,7.0,0.0,0.0,24.3,0.0,0.0,0.0,0.099,3.4,7.1,10.5,0.0,,2019-20
194.0,Bruno Caboclo,24.0,HOU,C,2.0,0.0,7.0,13.4,0.5,0.5,0.0,0.0,50.3,23.9,0.0,7.0,0.0,0.0,12.8,0.0,0.0,0.0,0.157,-4.7,4.6,-0.1,0.0,,2019-20
195.0,Norvel Pelle,26.0,PHI,C,1.0,0.0,7.0,14.3,,,,0.0,0.0,0.0,0.0,7.2,13.4,,0.0,0.0,0.0,0.0,0.111,-0.6,6.6,6.0,0.0,,2019-20
196.0,DeMarre Carroll,33.0,HOU,C,2.0,0.0,6.0,14.9,0.5,0.0,0.0,0.0,58.7,27.9,27.5,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.17,-3.6,4.5,0.9,0.0,,2019-20
197.0,Javonte Green,26.0,BOS,SG,1.0,0.0,6.0,14.1,0.75,1.0,0.0,0.0,18.0,9.4,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.181,2.4,0.3,2.7,0.0,,2019-20
198.0,Kyle O'Quinn,29.0,PHI,C,1.0,0.0,6.0,-19.7,,,,0.0,18.4,9.0,24.1,0.0,0.0,100.0,14.5,-0.1,0.0,-0.1,-0.419,-27.0,0.9,-26.1,0.0,,2019-20
199.0,J.J. Barea,35.0,DAL,PG,1.0,0.0,5.0,4.4,0.647,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,28.6,0.0,0.0,0.0,-0.097,-7.9,-5.9,-13.8,0.0,,2019-20
200.0,Malcolm Miller,26.0,TOR,SF,1.0,0.0,5.0,2.1,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,-0.007,-7.9,-2.9,-10.8,0.0,,2019-20
201.0,Sterling Brown,24.0,MIL,SF,1.0,0.0,4.0,-7.9,0.0,1.0,0.0,0.0,27.2,13.4,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,-0.217,-11.6,-4.7,-16.3,0.0,,2019-20
202.0,Tyler Cook,22.0,DEN,SF,1.0,0.0,4.0,5.8,,,,0.0,59.1,29.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.059,-5.0,-0.2,-5.2,0.0,,2019-20
203.0,B.J. Johnson,24.0,ORL,SF,1.0,0.0,4.0,26.1,0.75,0.5,0.0,0.0,54.1,25.7,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.174,10.7,2.1,12.8,0.0,,2019-20
204.0,Vic Law,24.0,ORL,PF,1.0,0.0,4.0,44.2,1.5,1.0,0.0,0.0,54.1,25.7,47.6,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.559,25.4,11.5,36.8,0.0,,2019-20
205.0,Tacko Fall,24.0,BOS,C,2.0,0.0,3.0,39.8,0.798,0.0,2.0,0.0,36.0,18.7,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.364,11.4,1.3,12.7,0.0,,2019-20
206.0,Carsen Edwards,21.0,BOS,SG,1.0,0.0,3.0,3.8,,,,0.0,36.0,18.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.079,-2.9,3.0,0.1,0.0,,2019-20
207.0,Andre Roberson,28.0,OKC,SF,1.0,0.0,3.0,-19.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,-0.334,-17.7,-5.3,-22.9,0.0,,2019-20
208.0,Noah Vonleh,24.0,DEN,C,1.0,0.0,3.0,-15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,-0.386,-12.2,-8.8,-21.0,0.0,,2019-20
209.0,Frank Mason III,25.0,MIL,PG,2.0,0.0,2.0,16.4,,,,0.0,0.0,0.0,60.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.237,4.4,0.0,4.4,0.0,,2019-20
210.0,Joakim Noah,34.0,LAC,C,2.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,-3.2,-2.6,-5.8,0.0,,2019-20
211.0,Deonte Burton,26.0,OKC,SF,1.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,-3.5,-1.4,-4.9,0.0,,2019-20
212.0,Vincent Poirier,26.0,BOS,C,1.0,0.0,2.0,44.6,,,,0.0,0.0,0.0,63.3,24.9,0.0,,0.0,0.0,0.0,0.0,0.564,17.4,33.0,50.4,0.0,,2019-20
213.0,Tremont Waters,22.0,BOS,PG,1.0,0.0,2.0,0.6,0.0,1.0,0.0,0.0,54.0,28.1,63.3,0.0,0.0,0.0,22.3,0.0,0.0,0.0,-0.222,-8.7,0.4,-8.3,0.0,,2019-20
214.0,Nigel Williams-Goss,25.0,UTA,PG,1.0,0.0,2.0,17.9,,,,0.0,0.0,0.0,61.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.233,4.8,1.0,5.8,0.0,,2019-20
215.0,Tyson Chandler,37.0,HOU,C,1.0,0.0,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,0.0,,2019-20
216.0,Alize Johnson,23.0,IND,PF,1.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,2019-20
217.0,Gabe Vincent,23.0,MIA,PG,1.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,2019-20
,League Average,,,,,,,,0.574,0.427,0.281,4.1,15.9,10.0,15.3,1.4,1.8,12.3,19.9,,,,,,,,,,2019-20
1.0,Khris Middleton,29.0,MIL,SF,23.0,23.0,922.0,16.5,0.548,0.387,0.215,2.8,17.7,10.1,19.6,1.9,0.4,13.0,26.4,0.6,1.6,2.2,0.115,1.5,1.1,2.6,1.1,,2020-21
2.0,Jrue Holiday,30.0,MIL,PG,23.0,23.0,912.0,15.2,0.482,0.365,0.144,3.7,12.0,7.8,31.4,2.1,1.0,11.9,22.1,0.5,1.6,2.1,0.111,1.2,1.2,2.4,1.0,,2020-21
3.0,Devin Booker,24.0,PHO,SG,22.0,22.0,889.0,16.1,0.558,0.289,0.31,2.0,12.9,7.8,18.3,1.0,0.4,13.1,31.8,0.1,1.1,1.2,0.066,0.7,-1.1,-0.4,0.4,,2020-21
4.0,Deandre Ayton,22.0,PHO,C,22.0,22.0,801.0,19.5,0.674,0.0,0.226,9.9,25.3,18.1,4.7,1.1,2.8,9.8,16.3,1.9,1.5,3.4,0.203,2.1,0.9,3.0,1.0,,2020-21
5.0,Giannis Antetokounmpo,26.0,MIL,PF,21.0,21.0,800.0,27.6,0.599,0.159,0.469,7.8,28.7,18.0,24.3,1.3,2.9,10.8,31.8,2.0,1.7,3.7,0.224,6.7,3.2,9.9,2.4,Finals MVP-1,2020-21
6.0,Paul George,30.0,LAC,SF,19.0,19.0,776.0,20.0,0.578,0.406,0.412,2.6,24.4,13.6,21.8,1.3,1.3,13.2,30.5,1.1,0.8,1.9,0.116,2.5,0.0,2.5,0.9,,2020-21
7.0,Jae Crowder,30.0,PHO,PF,22.0,22.0,729.0,11.4,0.594,0.772,0.19,1.6,17.9,10.2,7.5,1.3,2.3,8.7,13.7,0.6,1.2,1.8,0.119,0.2,1.7,1.9,0.7,,2020-21
8.0,Mikal Bridges,24.0,PHO,SF,22.0,22.0,707.0,12.9,0.603,0.5,0.147,3.3,11.0,7.4,7.1,1.6,2.0,7.3,14.1,0.8,1.0,1.8,0.125,0.8,0.9,1.7,0.7,,2020-21
9.0,Chris Paul,35.0,PHO,PG,20.0,20.0,683.0,20.7,0.584,0.217,0.217,1.6,9.4,5.7,39.5,1.7,0.4,11.6,24.8,1.7,0.9,2.5,0.178,4.3,0.7,5.0,1.2,,2020-21
10.0,P.J. Tucker,35.0,MIL,PF,23.0,19.0,681.0,6.8,0.491,0.602,0.041,7.4,10.1,8.7,4.5,1.6,0.4,9.1,6.9,0.4,1.0,1.4,0.101,-3.4,1.7,-1.7,0.0,,2020-21
11.0,Brook Lopez,32.0,MIL,C,23.0,23.0,667.0,16.9,0.632,0.332,0.198,7.6,14.3,10.9,1.3,1.3,4.7,9.6,16.8,1.1,1.3,2.4,0.17,0.6,1.5,2.1,0.7,,2020-21
12.0,Reggie Jackson,30.0,LAC,SG,19.0,17.0,622.0,17.3,0.626,0.563,0.163,1.3,9.7,5.6,16.9,1.5,0.5,9.4,22.3,1.3,0.4,1.7,0.129,2.6,0.3,2.9,0.8,,2020-21
13.0,Marcus Morris,31.0,LAC,PF,19.0,18.0,604.0,11.6,0.542,0.48,0.16,2.5,12.8,7.8,6.9,0.9,1.6,3.2,17.0,0.6,0.4,0.9,0.074,-0.4,-0.8,-1.2,0.1,,2020-21
14.0,Trae Young,22.0,ATL,PG,16.0,16.0,603.0,21.2,0.551,0.401,0.373,1.3,6.8,4.1,44.8,1.6,0.0,13.3,35.4,0.8,0.6,1.4,0.114,6.8,-0.5,6.3,1.3,,2020-21
15.0,Bogdan Bogdanović,28.0,ATL,SG,18.0,18.0,598.0,10.9,0.493,0.574,0.068,2.0,11.6,6.8,13.4,2.4,0.7,9.5,21.0,-0.4,0.9,0.5,0.037,-0.1,0.5,0.4,0.4,,2020-21
16.0,John Collins,23.0,ATL,PF,18.0,18.0,576.0,15.3,0.632,0.308,0.198,6.9,22.7,14.9,4.4,0.7,1.6,10.4,17.0,0.9,0.8,1.7,0.14,1.1,-0.2,0.9,0.4,,2020-21
17.0,Clint Capela,26.0,ATL,C,18.0,18.0,569.0,15.8,0.591,0.0,0.287,11.8,26.6,19.3,4.5,1.0,2.9,10.5,13.3,0.8,1.0,1.7,0.147,0.8,0.5,1.3,0.5,,2020-21
18.0,Kevin Huerter,22.0,ATL,SG,18.0,10.0,558.0,11.2,0.531,0.528,0.094,2.2,11.2,6.7,13.6,1.2,2.5,9.2,16.4,0.2,0.7,0.9,0.076,-0.2,1.3,1.2,0.4,,2020-21
19.0,Nicolas Batum,32.0,LAC,SF,19.0,10.0,555.0,14.9,0.642,0.661,0.211,4.0,17.7,10.9,9.8,2.2,1.8,4.8,10.5,1.2,0.6,1.8,0.155,2.0,2.2,4.3,0.9,,2020-21
20.0,Pat Connaughton,28.0,MIL,SG,23.0,1.0,546.0,11.2,0.633,0.798,0.109,5.6,14.4,9.9,4.8,0.9,1.0,8.8,10.7,0.8,0.8,1.6,0.143,-0.1,0.9,0.8,0.4,,2020-21
21.0,Kevin Durant,32.0,BRK,PF,12.0,12.0,485.0,26.9,0.63,0.291,0.358,1.2,23.1,12.6,20.2,1.9,3.5,11.4,34.5,1.2,1.0,2.2,0.214,7.8,2.2,10.0,1.5,,2020-21
22.0,Cameron Johnson,24.0,PHO,PF,21.0,0.0,443.0,14.8,0.693,0.673,0.291,4.3,11.9,8.3,5.0,2.2,0.8,10.8,14.3,0.8,0.7,1.5,0.163,2.4,1.9,4.3,0.7,,2020-21
23.0,Danilo Gallinari,32.0,ATL,PF,18.0,0.0,442.0,13.3,0.587,0.483,0.299,2.0,15.2,8.6,4.9,0.7,0.6,7.1,21.2,0.5,0.5,1.0,0.108,1.2,-0.6,0.7,0.3,,2020-21
24.0,Tobias Harris,28.0,PHI,PF,12.0,12.0,438.0,17.8,0.561,0.2,0.186,2.6,22.3,12.8,14.9,1.3,0.9,7.2,24.6,0.5,0.7,1.2,0.135,1.6,0.7,2.3,0.5,,2020-21
25.0,Joe Harris,29.0,BRK,SF,12.0,12.0,434.0,7.1,0.537,0.667,0.033,1.3,9.3,5.5,6.0,0.5,0.4,6.7,14.0,0.0,0.4,0.5,0.053,-1.5,-1.7,-3.2,-0.1,,2020-21
26.0,Kawhi Leonard,29.0,LAC,SF,11.0,11.0,432.0,30.6,0.679,0.286,0.352,6.0,16.6,11.4,20.9,2.8,2.0,8.9,29.1,2.0,0.5,2.5,0.277,8.1,2.6,10.7,1.4,,2020-21
27.0,Cameron Payne,26.0,PHO,PG,22.0,2.0,418.0,15.1,0.51,0.358,0.093,1.7,12.3,7.3,25.5,2.1,2.4,10.7,24.6,0.0,0.7,0.7,0.078,1.1,1.1,2.2,0.4,,2020-21
28.0,Royce O'Neale,27.0,UTA,SF,11.0,11.0,404.0,13.1,0.687,0.706,0.141,4.8,17.7,11.5,7.9,1.5,0.7,8.1,10.8,0.9,0.1,1.0,0.12,1.4,1.6,3.1,0.5,,2020-21
29.0,Ben Simmons,24.0,PHI,PG,12.0,12.0,402.0,18.1,0.562,0.011,0.768,7.1,18.5,13.0,35.7,1.8,2.0,17.5,16.5,0.7,0.7,1.4,0.173,1.5,2.8,4.3,0.6,,2020-21
30.0,Bojan Bogdanović,31.0,UTA,SF,11.0,11.0,390.0,13.8,0.642,0.555,0.299,1.9,11.7,7.0,6.2,1.3,0.0,12.9,20.2,0.6,0.0,0.5,0.067,1.1,-0.6,0.5,0.2,,2020-21
31.0,Seth Curry,30.0,PHI,SG,12.0,12.0,381.0,18.8,0.727,0.551,0.129,1.2,6.7,4.0,11.1,1.1,0.6,6.0,18.7,1.2,0.4,1.6,0.206,3.9,1.4,5.3,0.7,,2020-21
32.0,Terance Mann,24.0,LAC,SG,19.0,6.0,378.0,14.1,0.619,0.356,0.269,5.3,10.6,8.0,5.5,1.4,1.3,3.3,14.8,0.8,0.2,1.0,0.133,-0.2,0.0,-0.2,0.2,,2020-21
33.0,Rudy Gobert,28.0,UTA,C,11.0,11.0,376.0,21.4,0.736,0.012,0.815,13.9,27.3,20.9,3.6,0.8,5.5,13.4,15.0,1.2,0.3,1.5,0.192,1.6,1.0,2.6,0.4,,2020-21
34.0,Bobby Portis,25.0,MIL,C,20.0,2.0,366.0,17.1,0.543,0.344,0.166,9.5,20.0,14.6,4.8,1.9,1.7,5.3,20.0,0.5,0.7,1.2,0.159,0.9,0.0,1.0,0.3,,2020-21
35.0,Joel Embiid,26.0,PHI,C,11.0,11.0,357.0,26.2,0.631,0.208,0.553,5.1,29.7,17.8,17.2,1.5,3.6,14.6,34.6,0.7,0.8,1.5,0.197,4.7,2.8,7.5,0.9,,2020-21
36.0,Donovan Mitchell,24.0,UTA,PG,10.0,10.0,346.0,26.4,0.602,0.489,0.323,1.1,12.6,7.1,30.3,1.6,0.5,9.4,38.0,1.2,0.0,1.2,0.173,8.2,-0.4,7.8,0.9,,2020-21
37.0,Nikola Jokić,25.0,DEN,C,10.0,10.0,345.0,29.6,0.591,0.232,0.241,11.3,28.0,19.0,27.7,0.9,2.5,8.7,34.8,1.2,0.1,1.3,0.181,8.8,0.2,9.0,0.9,,2020-21
38.0,Michael Porter Jr.,22.0,DEN,SF,10.0,10.0,332.0,14.9,0.603,0.541,0.156,3.8,18.4,10.5,5.9,1.7,0.9,10.0,21.0,0.3,0.1,0.4,0.058,0.6,-1.2,-0.6,0.1,,2020-21
39.0,Kyrie Irving,28.0,BRK,PG,9.0,9.0,325.0,20.0,0.582,0.399,0.172,4.3,13.0,8.8,15.8,1.4,1.4,5.9,26.0,0.6,0.5,1.1,0.164,4.1,-0.6,3.5,0.5,,2020-21
40.0,Patrick Beverley,32.0,LAC,PG,17.0,7.0,323.0,12.0,0.56,0.544,0.206,4.0,10.6,7.3,10.3,1.9,3.6,5.1,11.3,0.5,0.3,0.8,0.116,-0.4,1.9,1.6,0.3,,2020-21
41.0,James Harden,31.0,BRK,PG,9.0,9.0,322.0,23.9,0.673,0.611,0.574,2.5,16.4,9.8,35.1,2.3,1.7,16.1,22.7,1.2,0.6,1.8,0.263,7.0,2.0,9.1,0.9,,2020-21
42.0,Blake Griffin,31.0,BRK,PF,12.0,12.0,318.0,14.6,0.634,0.456,0.177,5.4,18.6,12.3,9.3,1.6,1.7,5.5,12.9,0.7,0.5,1.2,0.181,0.9,1.6,2.4,0.4,,2020-21
43.0,Joe Ingles,33.0,UTA,SF,11.0,6.0,306.0,13.8,0.661,0.734,0.165,0.4,12.0,6.5,17.7,1.1,0.0,9.6,13.6,0.8,0.0,0.7,0.115,2.1,0.2,2.2,0.3,,2020-21
44.0,Austin Rivers,28.0,DEN,SG,10.0,9.0,305.0,7.5,0.605,0.667,0.232,0.3,6.4,3.1,9.0,0.3,0.9,10.6,12.1,0.3,-0.1,0.1,0.022,-3.4,-1.0,-4.4,-0.2,,2020-21
45.0,Ivica Zubac,23.0,LAC,C,17.0,7.0,301.0,17.6,0.681,0.0,0.86,16.8,21.2,19.0,3.3,0.3,3.9,16.9,14.6,0.8,0.3,1.1,0.177,0.2,-0.4,-0.3,0.1,,2020-21
46.0,Aaron Gordon,25.0,DEN,PF,10.0,10.0,299.0,10.5,0.505,0.232,0.253,7.4,13.5,10.2,9.4,0.8,0.9,11.3,18.0,0.0,0.0,0.0,-0.001,-2.2,-1.8,-4.0,-0.2,,2020-21
47.0,Jordan Clarkson,28.0,UTA,SG,11.0,0.0,298.0,14.1,0.547,0.588,0.158,2.4,10.5,6.6,9.5,1.2,0.9,11.5,29.7,0.0,0.0,0.0,-0.003,0.9,-2.4,-1.5,0.0,,2020-21
48.0,Monte Morris,25.0,DEN,PG,10.0,1.0,286.0,17.3,0.532,0.345,0.25,2.6,7.3,4.7,28.1,1.7,0.7,5.2,20.7,0.6,0.0,0.6,0.101,2.2,0.3,2.5,0.3,,2020-21
49.0,Luka Dončić,21.0,DAL,PG,7.0,7.0,281.0,27.5,0.572,0.388,0.26,1.6,22.3,11.4,54.1,1.7,1.2,12.8,40.4,0.6,0.1,0.7,0.127,10.0,1.8,11.8,1.0,,2020-21
50.0,Lou Williams,34.0,ATL,PG,18.0,2.0,277.0,14.7,0.57,0.273,0.245,0.8,9.4,5.1,22.3,2.1,0.3,15.3,23.0,0.1,0.3,0.5,0.079,0.9,1.0,1.9,0.3,,2020-21
51.0,Bruce Brown,24.0,BRK,PG,12.0,5.0,277.0,14.0,0.552,0.139,0.203,9.6,14.5,12.2,13.0,1.4,1.6,11.3,15.9,0.4,0.4,0.8,0.137,-0.3,1.0,0.7,0.2,,2020-21
52.0,Bryn Forbes,27.0,MIL,SG,20.0,0.0,273.0,10.5,0.567,0.795,0.071,0.8,10.4,5.5,3.1,0.4,0.7,5.7,19.2,0.2,0.3,0.5,0.093,-0.1,-0.6,-0.7,0.1,,2020-21
53.0,Dorian Finney-Smith,27.0,DAL,PF,7.0,7.0,271.0,9.5,0.544,0.578,0.078,6.9,13.1,9.9,7.7,1.5,0.8,15.3,13.1,0.1,0.1,0.2,0.027,-0.9,0.0,-0.9,0.1,,2020-21
54.0,Facundo Campazzo,29.0,DEN,PG,10.0,9.0,270.0,12.4,0.565,0.649,0.257,2.7,10.4,6.3,20.2,2.6,1.4,15.4,15.7,0.3,0.1,0.4,0.064,-1.8,1.5,-0.3,0.1,,2020-21
55.0,Torrey Craig,30.0,PHO,SF,22.0,0.0,266.0,10.0,0.539,0.493,0.173,8.4,17.4,13.2,4.6,0.2,2.8,11.0,15.6,0.1,0.4,0.4,0.081,-1.8,-0.8,-2.6,0.0,,2020-21
56.0,Tim Hardaway Jr.,28.0,DAL,SG,7.0,7.0,262.0,11.1,0.551,0.564,0.158,2.1,8.4,5.1,5.8,0.6,0.0,5.3,19.7,0.2,-0.1,0.2,0.028,0.3,-2.3,-1.9,0.0,,2020-21
57.0,Damian Lillard,30.0,POR,PG,6.0,6.0,248.0,30.4,0.66,0.582,0.373,0.5,11.4,6.1,41.3,1.2,1.5,7.7,30.7,1.5,0.0,1.5,0.286,12.2,0.0,12.2,0.8,,2020-21
58.0,CJ McCollum,29.0,POR,SG,6.0,6.0,240.0,12.8,0.518,0.368,0.114,3.0,14.1,8.7,17.0,0.4,1.5,9.1,24.7,0.1,0.0,0.0,0.007,-0.4,-2.9,-3.3,-0.1,,2020-21
59.0,Kristaps Porziņģis,25.0,DAL,C,7.0,7.0,233.0,14.9,0.572,0.375,0.264,3.3,16.3,9.5,5.8,2.0,2.3,3.6,16.2,0.4,0.1,0.5,0.099,0.6,0.1,0.7,0.2,,2020-21
60.0,Robert Covington,30.0,POR,PF,6.0,6.0,228.0,11.5,0.693,0.611,0.278,4.7,18.8,11.9,4.0,2.0,2.4,16.5,9.6,0.3,0.1,0.4,0.078,0.0,1.3,1.3,0.2,,2020-21
61.0,LeBron James,36.0,LAL,PG,6.0,6.0,224.0,20.1,0.564,0.421,0.202,3.4,19.0,10.8,45.2,2.1,0.9,16.8,29.7,0.1,0.3,0.4,0.092,6.5,2.7,9.2,0.6,,2020-21
62.0,Rajon Rondo,34.0,LAC,PG,13.0,0.0,220.0,10.6,0.472,0.528,0.226,2.1,15.5,8.9,31.0,1.2,1.3,19.4,15.3,0.1,0.2,0.2,0.054,-1.6,-1.1,-2.7,0.0,,2020-21
63.0,Matisse Thybulle,23.0,PHI,SG,12.0,1.0,220.0,11.1,0.581,0.654,0.096,2.1,6.3,4.2,1.8,3.5,4.1,3.6,11.0,0.1,0.5,0.6,0.126,-2.2,4.6,2.4,0.2,,2020-21
64.0,Luke Kennard,24.0,LAC,SG,15.0,0.0,219.0,11.0,0.638,0.785,0.031,2.7,4.7,3.7,4.7,0.5,0.0,4.4,14.6,0.4,0.0,0.4,0.084,1.3,-1.5,-0.2,0.1,,2020-21
65.0,Norman Powell,27.0,POR,SF,6.0,6.0,216.0,14.3,0.608,0.342,0.237,1.6,5.2,3.5,8.3,1.2,2.6,7.7,19.0,0.3,0.0,0.3,0.064,0.4,-0.7,-0.3,0.1,,2020-21
66.0,Landry Shamet,23.0,BRK,SG,12.0,0.0,206.0,6.6,0.579,0.634,0.122,1.7,9.2,5.6,4.5,1.2,0.4,12.2,10.8,0.0,0.2,0.3,0.066,-3.2,-0.1,-3.3,-0.1,,2020-21
67.0,George Hill,34.0,PHI,PG,12.0,0.0,205.0,8.8,0.575,0.442,0.302,2.8,5.7,4.3,11.1,1.9,1.2,17.0,12.3,0.1,0.3,0.4,0.083,-2.7,1.6,-1.1,0.0,,2020-21
68.0,Ja Morant,21.0,MEM,PG,5.0,5.0,203.0,21.5,0.578,0.274,0.354,3.5,10.1,6.5,31.1,0.5,0.0,11.5,30.7,0.5,-0.1,0.3,0.074,5.1,-2.3,2.8,0.2,,2020-21
69.0,Danny Green,33.0,PHI,SF,8.0,8.0,199.0,13.0,0.583,0.771,0.0,5.1,6.4,5.8,13.5,2.2,3.3,9.4,11.5,0.3,0.3,0.6,0.143,1.4,2.0,3.5,0.3,,2020-21
70.0,Dennis Schröder,27.0,LAL,SG,6.0,6.0,196.0,11.1,0.528,0.371,0.371,0.6,10.2,5.2,15.2,1.6,0.5,10.9,20.8,0.0,0.2,0.2,0.056,-1.6,0.7,-0.9,0.1,,2020-21
71.0,Furkan Korkmaz,23.0,PHI,SG,12.0,4.0,195.0,11.3,0.531,0.603,0.192,2.3,10.9,6.8,4.9,1.7,1.3,5.9,18.6,0.0,0.3,0.3,0.076,-1.0,0.6,-0.4,0.1,,2020-21
72.0,Bradley Beal,27.0,WAS,SG,5.0,5.0,195.0,17.5,0.54,0.26,0.293,3.2,14.5,8.7,19.3,1.0,1.2,12.6,34.1,-0.1,0.0,0.0,-0.01,3.9,-2.3,1.6,0.2,,2020-21
73.0,JaMychal Green,30.0,DEN,PF,10.0,0.0,190.0,12.8,0.551,0.444,0.2,9.4,22.5,15.4,7.7,0.5,1.0,5.8,11.9,0.3,0.0,0.3,0.08,-0.1,-1.2,-1.3,0.0,,2020-21
74.0,Maxi Kleber,29.0,DAL,PF,7.0,4.0,187.0,7.5,0.559,0.667,0.233,3.0,13.1,7.8,7.1,0.8,0.0,2.9,8.3,0.2,0.0,0.2,0.055,-1.9,0.2,-1.7,0.0,,2020-21
